,id,name,start_date,changed_company_id,parent,change_date
9623,25777,Polyculture,,,,
9624,25778,PlumpBun Studio,,,,
9625,25779,Yang Liu,,,,
9626,25780,PaperTinker Studios,,,,
9627,25781,Pintian Zhang,,,,
9628,25784,UTV Ignition Games,,,,
9629,25790,Virtua Worlds,,,,
9630,25791,"Kabam Games, Inc.",,,,
9631,25793,Mighty Coconut,,,,
9632,25794,Vitalii Zlotskii,,,,
9633,25796,KO_OP,1356912000,,,
9634,25797,zhen qu,,,,
9635,25798,xiaoyi zhang,,,,
9636,25799,HotA Crew,,,,
9637,25800,"Reborn, Evolved",,,,
9638,25801,PokéOne Dev Team,,,,
9639,25802,LuigiBlood,,,,
9640,25809,Siemens,,,,
9641,25810,GZ Games,,,,
9642,25812,JBo Media,,,,
9643,25813,Bee Bush,,,,
9644,25814,Mediatech Game Studio,,,,
9645,25815,Rogerty,,,,
9646,25816,7osix,,,,
9647,25817,Tracfacsam,,,,
9648,25818,Frelon-K Games,,,,
9649,25819,Baku,,,,
9650,25820,Chesstar Studios,,,,
9651,25821,Aether Interactive,1493596800,,,1543622400
9652,25822,Bouchard Industries,,,,
9653,25823,Lowsun,,,,
9654,25824,CosmicNobab,,,,
9655,25826,Bummzack,,,,
9656,25827,Doodle Cat Games,,,,
9657,25828,Glenn Essex,,,,
9658,25829,Titouan Millet,,,,
9659,25830,Perpetual Diversion,,,,
9660,25831,JC Bailey,,,,
9661,25833,Tipsheda,,,,
9662,25834,Shane Yach,,,,
9663,25835,Dissatisfied with Badgers,,,,
9664,25836,Johannes Köberle,,,,
9665,25837,Arno Justus,,,,
9666,25838,ZilverPhoenix,,,,
9667,25839,Wolod,,,,
9668,25840,tarkovsky,,,,
9669,25841,Wojciech Dziedzic,,,,
9670,25842,Piotr Kulla,,,,
9671,25843,"Rémy ""Trasevol_Dog"" Devaux",,,,
9672,25844,Vector Hat,,,,
9673,25847,Ian Spadin,,,,
9674,25849,PhasePixel,1551398400,,,
9675,25850,Faxdoc,,,,
9676,25851,NostalgiaTree,,,,
9677,25852,SpaceMyFriend,,,,
9678,25853,Magicbane,,,,
9679,25855,Gionathan Pesaresi,,,,
9680,25856,Gerald Kelley,,,,
9681,25857,JuaN-MoD,,,,
9682,25858,No Relation Games,,,,
9683,25859,Wolfgame,,,,
9684,25861,WizKids,,,,
9685,25862,Alpi Games,,,,
9686,25863,Daniel Savage,,,,
9687,25864,Scared Square Games,,,,
9688,25865,Grizzly Wizard Games,,,,
9689,25866,Alexander Shen,,,,
9690,25867,EcrosoGames,,,,
9691,25869,Games by Geran,,,,
9692,25870,Expresso Studios,,,,
9693,25871,Ben Allen,,,,
9694,25874,Ludipe,,,,
9695,25876,No Wand Studios,,,,
9696,25877,Keko Studios,,,,
9697,25878,Christopher Lee,,,,
9698,25880,Back Of Nowhere Studios,,,,
9699,25882,Andrea Pignataro,,,,
9700,25883,Cow,,,,
9701,25884,Sheldon Ketterer,,,,
9702,25885,Rodel,,,,
9703,25886,daffodil,,,,
9704,25890,Polydash,,,,
9705,25891,Theodull,,,,
9706,25892,WretchWorks,,,,
9707,25893,Dr. Ludos,,,,
9708,25894,Penelope Evans,,,,
9709,25897,AeroLab Studios,,,,
9710,25898,Parallel Studio,,,,
9711,25902,The Mojon Twins,,,,
9712,25903,Purples Studio,,,,
9713,25904,G is for Game,,,,
9714,25905,Ubhres Productions,,,,
9715,25907,RGCD.DEV Ltd,,,,
9716,25908,1985 Alternativo,,,,
9717,25909,Gra,,,,
9718,25913,Enigma Games,983836800,,,
9719,25918,Mario Fan Games Galaxy,1009756800,,,
9720,25921,Sail Games USA,,,,
9721,25923,bucikpro,,,,
9722,25927,BubbleZap,1230681600,,,
9723,25930,Emil Zeilon,,,,
9724,25933,Kieffer Bros.,,,,
9725,25934,Waterpower Technology,,,,
9726,25935,HThompson,,,,
9727,25936,CatCup Games,,,,
9728,25937,Universal Space,,,,
9729,25938,Haze Games,,,,
9730,25939,POCKET PAIR,,,,
9731,25940,Capture Point Stone,,,,
9732,25941,Six Dots,,,,
9733,25942,Wet Fish,,,,
9734,25943,Ivan Murzak,,,,
9735,25944,Happy Cow Games L,,,,
9736,25945,Brazen Jester Studios Inc.,,,,
9737,25947,Orube Game Studio,1514678400,,,
9738,25948,June Flower,,,,
9739,25951,visualgothic,,,,
9740,25952,NeoPong Software,,,,
9741,25953,Inceneration Production,,,,
9742,25954,Bite the Chili Productions,,,,
9743,25955,AtariAge,,,,
9744,25960,Orochii Zouveleki,,,,
9745,25964,Motorsport Games,,,,
9746,25966,Wolf & Wood Interactive,,,,
9747,25967,WANZUNGDEV,,,,
9748,25969,AWESOME INDUSTRIES SP Z O O,,,,
9749,25971,gameday Inc.,,,,
9750,25972,TouchMint,,,,
9751,25973,MOTORCYCL3,,,,
9752,25974,Blake HARRIS,,,,
9753,25976,DAMAGE STATE,,,,
9754,25978,Blaze Entertainment,,,,
9755,25979,Decumanus Games,,,,
9756,25980,N-Body Solutions,,,,
9757,25982,Geod Studio,,,,
9758,25984,AXC GAMES,,,,
9759,25985,Daniel Asto,,,,
9760,25987,Sennep Games,,,,
9761,25990,AHP App,,,,
9762,25992,Dziff,,,,
9763,25993,Armel Gibson,,,,
9764,25997,Yuskare,,,,
9765,25998,We Think Things Play,,,,
9766,25999,fake-fish,,,,
9767,26002,Petro Shmigelskyi,,,,
9768,26003,manekineco games,,,,
9769,26006,杜阳 陈,,,,
9770,26007,DY-STUDIO,,,,
9771,26024,Thomas Young,,,,
9772,26031,MBDL,,,,
9773,26032,Zakeh,,,,
9774,26035,Head Tilt Games,1577750400,,,
9775,26062,Alireza Loghmani,,,,
9776,26064,Winterveil Studios Oy,,,,
9777,26067,"Asymmetric Publications, LLC",,,,
9778,26069,Kimmo Factor Oy,,,,
9779,26071,Dustyroom,,,,
9780,26074,Dullahan Software,,,,
9781,26075,Léo-Paul LACHARTRE,,,,
9782,26077,Bear in the Night,,,,
9783,26080,RetroUSB,,,,
9784,26082,Tangram Games,,,,
9785,26084,Pulsatrix Studios,,,,
9786,26087,Effat Effati,,,,
9787,26088,Cornago Stefano,,,,
9788,26090,Little Black Book Entertainment,,,,
9789,26091,Duoyi (Hong Kong) Interactive Entertainment Limited,,,,
9790,26093,bucket drum games,,,,
9791,26094,Mystive Studios,,,,
9792,26095,anotherworld GmbhH,,,,
9793,26098,Pablo Dapena,,,,
9794,26100,Come Over Gaming,,,,
9795,26102,昆布科技,,,,
9796,26104,Pingfang Games,,,,
9797,26105,chi,,,,
9798,26106,SuperSane Games,,,,
9799,26107,Luthor Dynamics,,,,
9800,26108,Xenoaisam Studio,,,,
9801,26109,SC Jogos,,,,
9802,26110,Pirates Bay Studio,,,,
9803,26111,Sigil Entertainment,,,,
9804,26112,Yobowargames,,,,
9805,26113,SpaceOwl Games,,,,
9806,26114,AtomicElbow AB,,,,
9807,26115,octopus-studio,,,,
9808,26117,Janarik Games,,,,
9809,26118,D.W. Software,,,,
9810,26119,Indigo Arts,,,,
9811,26120,Bridget Gilchrist,,,,
9812,26122,Leme Interactive,,,,
9813,26123,John Vieira,,,,
9814,26124,Lux Games,,,,
9815,26125,Enigma Dragons,,,,
9816,26126,Enigmatic Network,,,,
9817,26127,Double Robot,,,,
9818,26128,Lego Amigo,,,,
9819,26129,futurelovegame,,,,
9820,26130,Fury Games,,,,
9821,26131,Warthog Studio,,,,
9822,26132,霁雷游戏,,,,
9823,26133,游世万屋,,,,
9824,26137,Tendo,,,,
9825,26138,Tiago Ramos,,,,
9826,26139,chu qingfang,,,,
9827,26140,Thorium Games,,,,
9828,26141,Derik D.F,,,,
9829,26142,Silhouette Valley Games,,,,
9830,26143,Sindrex,,,,
9831,26144,Ghost roots,,,,
9832,26146,Beep2Bleep,,,,
9833,26147,Ethereal Gem,,,,
9834,26148,Elzai Games,,,,
9835,26149,OneBlock,,,,
9836,26150,Gustav Almström,,,,
9837,26152,Bitlock Studio,,,,
9838,26153,Uiop Xever,,,,
9839,26154,Northfire Studios,,,,
9840,26155,Michael Crabbs,,,,
9841,26156,Created Informed,,,,
9842,26157,Limitless Imagination,,,,
9843,26158,Not Fun Games,,,,
9844,26159,ACE Entertainment,,,,
9845,26163,8-bit Design,,,,
9846,26164,NovaSquirrel,,,,
9847,26169,Retro Sumus,,,,
9848,26170,Furrtrek Software Engineering,,,,
9849,26175,Retroguru,,,,
9850,26176,Riki,,,,
9851,26179,Luke O'Connor,,,,
9852,26182,Static City Games,1485907200,,,
9853,26183,Luminous Games,,,,
9854,26185,Dream Games Studio,,,,
9855,26186,Bandage and Go,,,,
9856,26187,Synthetic Mind,,,,
9857,26188,Moon Moose,,,,
9858,26189,The Dust,,,,
9859,26190,Carbow,,,,
9860,26191,House of Pandas,,,,
9861,26192,TankCatGames,,,,
9862,26193,Polar Tabby Interactive,,,,
9863,26194,BugBrains,,,,
9864,26195,Conarium Software,,,,
9865,26196,Digital Berzerk,,,,
9866,26197,Blue Phoenix Games,,,,
9867,26198,Ian Mazgelis,,,,
9868,26201,Yooreka Studio,,,,
9869,26203,Vectorpark,,,,
9870,26205,Manfromstars,,,,
9871,26206,WhyNot?,,,,
9872,26207,Nanasi Project,,,,
9873,26208,eiNpictures,,,,
9874,26209,Yehonatan Sitbon,,,,
9875,26210,Dreamverse Entertainment,,,,
9876,26211,Mark Holmberg,,,,
9877,26212,Yoba Games,,,,
9878,26213,Jasonario,,,,
9879,26215,The Periodic Group,,,,
9880,26216,AdroVGames,,,,
9881,26217,CHEN HAO,,,,
9882,26219,Suntm,,,,
9883,26220,yunizaiyiqi,,,,
9884,26221,True Seria,,,,
9885,26222,Traed Studios,,,,
9886,26223,MonoBrand,,,,
9887,26224,Abond,,,,
9888,26225,Mildly Professional,,,,
9889,26226,Funny Games,,,,
9890,26227,Dream Universe Games,,,,
9891,26229,Tim-Jannick Hopp,,,,
9892,26232,Out Of Focus Games,,,,
9893,26233,Dtmss,,,,
9894,26234,CopingCode,,,,
9895,26235,Anton Nersesov,,,,
9896,26236,DUBUS Alain,,,,
9897,26237,H3Soft,,,,
9898,26238,Team Cyberless,,,,
9899,26239,Anton Swifton,,,,
9900,26240,Red Tie Guy entertaiment,,,,
9901,26241,Metamorpho_SG,,,,
9902,26243,Red Pentagram Studios,,,,
9903,26244,Insatiable Cycle,,,,
9904,26245,Xfininator,,,,
9905,26246,Devbox,,,,
9906,26247,Charles De Yoe,,,,
9907,26248,Silent Cube Games,,,,
9908,26249,Aiaz Marx,,,,
9909,26256,PSURG Design,,,,
9910,26259,Triangle Square,,,,
9911,26260,Piston Media,,,,
9912,26261,Nico Tuason,,,,
9913,26263,SMW Central,,,,
9914,26266,Devsisters,1199059200,,,
9915,26268,Overall adventures ltd,,,,
9916,26272,ROMhacking.net,1135987200,,,
9917,26273,GBAtemp,,,,
9918,26276,Bytten Studio,1356912000,,8623,
9919,26280,Peter Sjöstrand,,,,
9920,26281,Little Bean Games,,,,
9921,26282,Game Hive Corporation,,,,
9922,26283,Uri,,,,
9923,26285,ArcForged,1554940800,,,
9924,26287,Boop Studios,,,,
9925,26288,Silentman,,,,
9926,26289,SG,,,,
9927,26290,Grimhelm,,,,
9928,26291,carrotcake.studio,,,,
9929,26293,Ember Lab,1262217600,,,
9930,26294,PlayStation Studios,1126656000,,10100,
9931,26297,Sony Pictures Mobile,,,,
9932,26298,TakionMELO,,,,
9933,26309,Superbrothers + Pine Scented,,,,
9934,26311,Volumetric Game,,,,
9935,26313,Bold Brush Games,,,,
9936,26314,Gato Studio,,,,
9937,26315,Justdan,,,,
9938,26316,Conradical's Games,,,,
9939,26318,Pixel Rice,,,,
9940,26321,Snot Bubbles Productions,,,,
9941,26323,Enix,,26,,1049155200
9942,26329,Edd Lioni,,,,
9943,26333,Waxwing Games,,,,
9944,26334,Ben Lapid,,,,
9945,26336,Open Lab Games,1325289600,,,
9946,26339,Thunderbox Entertainment,,,,
9947,26341,Humble Games,,,,
9948,26345,John Szymanski,,,,
9949,26350,STVR,,,,
9950,26351,Nito Souji,,,,
9951,26352,Afterburner Studios,,,,
9952,26354,Beyond Fun Studio,,,,
9953,26357,Megan Carnes,,,,
9954,26358,Devy Games,,,,
9955,26364,Isolation Games,,,,
9956,26366,The Moon Pirates,,,,
9957,26367,Headup,,,,
9958,26369,Ninja Garage,,,,
9959,26371,The Void,,,,
9960,26372,Sparklin Labs,1327622400,,,
9961,26373,Noé,,,,
9962,26375,K26 Game,,,,
9963,26376,Team Grybanser Fox,,,,
9964,26377,tokoronyori,,,,
9965,26379,Good Friend Studios,,,,
9966,26380,Random.NICK,,,,
9967,26381,Secret Cow Level,,,,
9968,26385,Friendly Dictator,,,,
9969,26393,LOOKSTEN,,,,
9970,26395,ektomarch,,,,
9971,26396,bluehexagons,,,,
9972,26397,Tentacle Head Games,,,,
9973,26399,SuperTry Studios,,,,
9974,26400,Hedgefield,,,,
9975,26402,Within Unlimited,,,,
9976,26403,Jamie Rollo,,,,
9977,26406,Waldemar Umaniz,,,,
9978,26407,Le Crew,,,,
9979,26409,Ohsat Games,,,,
9980,26410,PureZC,,,,
9981,26411,Howling Moon Software,,,,
9982,26421,Mazapán,,,,
9983,26422,"Exprise Co., Ltd.",,,,
9984,26423,Owen Bell,,,,
9985,26425,Ikimasho,,,,
9986,26426,Sunset Division,,,,
9987,26427,Cooperative Innovations,,,,
9988,26432,Cascadia Games LLC,,,,
9989,26433,偽英国紳士団,,,,
9990,26434,girl software,,,,
9991,26435,D.N.A.Softwares,851990400,,,
9992,26439,Interactive Gaming Software,,,,
9993,26440,Mars Ashton,,,,
9994,26443,Loren Schmidt,,,,
9995,26445,CloudModding,,,,
9996,26446,FocasLens,,,,
9997,26447,danmaq,1101600000,,,
9998,26453,Garr Group,,,,
9999,26454,Frauber a.k.a Messiaen,,,,
10000,26456,The New Super Mario Bros. Hacking Domain,,,,
10001,26457,Lafolie,,,,
10002,26476,Sean Noonan,,,,
10003,26479,AVCV,,,,
10004,26483,Trickshot Lab,,,,
10005,26484,Mark Schramm,,,,
10006,26485,FrankleWinkle,,,,
10007,26487,Wevr,,,,
10008,26489,Spooky Buns,,,,
10009,26490,NA Publishing,,,,
10010,26491,Cold Coffee Studio,,,,
10011,26497,Aglab2,,,,
10012,26499,Phoenixx Inc.,1569888000,,,
10013,26501,Lonhong Media,,,,
10014,26502,Strrationalism,,,,
10015,26504,Alex Camilleri,,,,
10016,26505,Brushfire Games,,,,
10017,26506,Aidem Media,871171200,17555,,1531094400
10018,26509,Bynine,,,,
10019,26510,Kurko Mods,,,,
10020,26511,Ryemanni,,,,
10021,26513,AloXado320,,,,
10022,26514,Arthurtilly,,,,
10023,26516,Pasta Power,,,,
10024,26517,D.O.J.,,,,
10025,26518,Jaime Scribbles Games,,,,
10026,26520,电钮组,,,,
10027,26521,東方幕華祭制作组,,,,
10028,26522,Team L.U.R.Id Glow,,,,
10029,26525,David Nguyen,,,,
10030,26530,Sean S. LeBlanc,,,,
10031,26531,Rosa Carbó-Mascarell,,,,
10032,26541,D3,,,,
10033,26543,LUVI GAMES,,,,
10034,26545,quinnntastic,,,,
10035,26549,Echodog Games,,,,
10036,26550,Hooksoft,,,,
10037,26551,Polyplay,,,,
10038,26553,Sekai Games,,,,
10039,26558,Teawork Dev,,,,
10040,26560,Team Cats & Bears,,,,
10041,26562,Chrono Moogle,,,,
10042,26564,Echo Project,,,,
10043,26566,TRAGsoft,,,,
10044,26568,Cyjorg,,,,
10045,26569,rakusomoku,,,,
10046,26571,Pond Games,,,,
10047,26572,Eduardo Barreto,,,,
10048,26573,Hylian Modding,,,,
10049,26576,EpicWade123,,,,
10050,26584,Secret Forest Games,,,,
10051,26587,Nintendo 64 Decompilation Project,,,,
10052,26589,Loaded,,,,
10053,26592,Pixel Theory,,,,
10054,26594,Dogmelon,,,,
10055,26595,Pocket Starship,,,,
10056,26596,Good Bit Games,,,,
10057,26601,Prioneto Game,,,,
10058,26602,Eve McLachlan,,,,
10059,26604,PlayMedusa,,,,
10060,26605,Gabriel Menotti,,,,
10061,26607,Spreadcamp,,,,
10062,26612,CharacterBank,1552003200,,,
10063,26614,ScopeNext,,,,
10064,26618,CannibalInteractive,,,,
10065,26619,Declan Hopkins,,,,
10066,26621,Apprentice Soft,,,,
10067,26622,SZK,,,,
10068,26623,Guigil Corp.,,,,
10069,26624,Something Something Games,,,,
10070,26625,Catpants Games,,,,
10071,26626,Pizza Curse Studios,,,,
10072,26627,KuniaLabs,1507593600,,,
10073,26629,Redrum,,,,
10074,26630,PokéCommunity,,,,
10075,26631,Indigo Studios - Interactive Stories,,,,
10076,26632,Baconic,,,,
10077,26634,Ichigoichie,,,,
10078,26637,BINGOBELL,,,,
10079,26640,Canari Games,,,,
10080,26647,Purple Tree Studio,,,,
10081,26652,tiny cactus studio,,,,
10082,26654,Team Lazerbeam,,,,
10083,26655,Spirit Animal Incorporated,,,,
10084,26657,Somi,,,,
10085,26658,Cody Mace,,,,
10086,26663,Open for Business,,,,
10087,26670,CloudNovel,,,,
10088,26671,Siren CORP,,,,
10089,26672,Colubris Studios,,,,
10090,26673,Pixel Vision 8,,,,
10091,26674,MDickie,978220800,,,
10092,26677,Superheroz Action,,,,
10093,26678,Tether Studios,,,,
10094,26680,JohnLee Cooper,,,,
10095,26686,imanster,,,,
10096,26688,Opium Pulses Entertainment,,,,
10097,26689,Billy Slang,,,,
10098,26709,Jail,,,,
10099,26713,LAME Dimension,1160006400,,,
10100,26722,Vittorio Banfi,,,,
10101,26731,MoXier Games,,,,
10102,26736,Fables of Laetus,,,,
10103,26745,Marcotte,,,,
10104,26764,Glowstick Entertainment,,,,
10105,26772,SpielmannSpiel,1488326400,,,
10106,26808,Noobles Studio,,,,
10107,26831,Brainwash Gang,,,,
10108,26841,HUP Games,,,,
10109,26856,Bonus Stage Publishing,,,,
10110,26894,Nifty Productions,1483228800,,,
10111,26899,Bad Pixel,,,5040,
10112,26902,The Pixel Mine,,,,
10113,26904,Future Cat,,,,
10114,26905,Coldwild Games,,,,
10115,26909,Massive Galaxy Studios,,,,
10116,26912,Post Mortem Pixels,1402099200,,,
10117,26940,Miradil,,,,
10118,26979,Vaida Plankyte,,,,
10119,26990,Sakana Studios,,,,
10120,26998,3-Fold Games,,,,
10121,27008,Sanguine Studios,1646092800,,,
10122,27009,Space Girl Studios,,,,
10123,27084,Universal Studios,,,,
10124,27097,Fair Games Studio,,,,
10125,27105,BLUE BOX Game Studios,,,,
10126,27112,"NStorm, Inc.",915062400,,,
10127,27127,ehmprah,,,,
10128,27154,Improx Game,1451520000,,,
10129,27159,dweedes,,,,
10130,27168,Black Pants Studio,,,,
10131,27174,Addicting Games,,,,
10132,27206,KigyoDev,,,,
10133,27224,Netflix,872812800,,,
10134,27248,Kane Carter,,,,
10135,27249,Tuttifrutti Interactive,1167523200,,,
10136,27260,Enhance,1419984000,,,
10137,27262,Bruno Oliveira (btco),,,,
10138,27266,Mindmotor Studios,,,,
10139,27268,Lever Softworks,,,,
10140,27269,Portal: Prelude Team,,,,
10141,27271,Vega Games,,,,
10142,27274,APOLLOSOFT,,,,
10143,27277,Zel,,,,
10144,27299,sonichacking.org,,,,
10145,27312,FoamPunch,1609372800,,,
10146,27345,Matatabi,,,,
10147,27366,Tiny Roar,,,,
10148,27369,Chandler Groover,,,,
10149,27378,Hook Games,,,,
10150,27404,TORTURE STAR VIDEO,,,18998,
10151,27421,Rockhead Studios,1293840000,,,
10152,27448,Grimbart Tales,1546214400,,,
10153,27449,Silvernode Studios,,,,
10154,27538,Studio Nevermore,,,,
10155,27560,Future Driver,,,,
10156,27561,Game Science,1402617600,,,
10157,27564,Ranida Games,1451520000,,,
10158,27613,dietzribi,,,,
10159,27630,Dread XP,1609372800,,,
10160,27642,3rdEye,,,,
10161,27643,FAVORITE,1041379200,,,
10162,27665,Spokko,1546214400,,4291,
10163,27670,Elseware Experience,,,,
10164,27674,Akabaka,,,,
10165,27682,OneManOnMars Art,,,,
10166,27686,Frontier Foundry,,,,
10167,27689,Nebula-Design,,,,
10168,27706,Koch Media Poland,1569888000,,374,
10169,27721,SECRETSOF,-62135683200,,,
10170,27761,Apt Games,,,,
10171,27770,Clever Plays Studio,,,,
10172,27773,RyseUp Studios,,,,
10173,27777,Lonely Boy Studio,,,,
10174,27778,Asylum Square Interactive,,,,
10175,27790,Vikalb,,,,
10176,27825,Poopbits,,,,
10177,27828,Future Friends Games,1514678400,,,
10178,27991,Yames,,,,
10179,28008,Starward Industries,1538006400,,,
10180,28009,1 Simple Game,1388448000,,,
10181,28040,NextNinja,1248652800,,,
10182,28105,PixelFade,,,,
10183,28108,Spaceflower,1554076800,,,
10184,28124,xinoro,,,,
10185,28126,Y8.com,,,,
10186,28130,ShineProject,,,,
10187,28205,Nankidai,,,,
10188,28230,Childish Things,,,,
10189,28276,2P Games,,,,
10190,28284,WanadevStudio,,,,
10191,28322,Inhuman Games,,,,
10192,28323,Solirax,,,,
10193,28408,White Vortex,1546214400,,,
10194,28517,Green Tile Digital,1609372800,,36725,
10195,28531,Source Technology,,,,
10196,28537,Studio Gamebit,,,,
10197,28590,Gabor Dandar,,,,
10198,28602,Build a Rocket Boy Games,1483142400,,,
10199,28624,Ilex Games,,,,
10200,28632,Triority Interactive Novels,,,,
10201,28650,Gremory Games Inc.,,,,
10202,28664,mc2game,,,,
10203,28714,Clouded Leopard Entertainment Inc.,1565913600,,,
10204,28729,WayForward,662601600,,,
10205,28782,Soothsayer Games,,,,
10206,28786,Rocket Panda Games,,,,
10207,28804,Source Byte Sp. z o.o.,1594944000,,,
10208,28837,Freedom Games,1609372800,,,
10209,28861,Gravitysensation,1167523200,,,
10210,28923,Marudice,,,,
10211,28930,Purple Cable,1577750400,,,
10212,28932,Ops Game Studio,1546214400,,,
10213,28941,Tetra Developer Studio,1494979200,,,
10214,28957,Limit Break Studio,1577750400,,,
10215,28978,Burst2Flame Entertainment,1331769600,,,
10216,28986,RezineSoftware,1355184000,,,
10217,29021,Blayze Games,,,,
10218,29121,Fake Boss,,,,
10219,29139,VisualBagel,,,,
10220,29145,Verinius,,,,
10221,29146,Oddshot Games,,,,
10222,29148,META Publishing,,,,
10223,29152,Jolly Theory,,,,
10224,29153,R3 Games,,,,
10225,29154,Team ADOM,,,,
10226,29158,Ryan Su Games,,,,
10227,29159,Honestly Games,,,,
10228,29161,Studio Nisse,,,,
10229,29162,Bogozet,,,,
10230,29163,Luke Reilly,,,,
10231,29164,SmartOliveGames,,,,
10232,29180,Laumania,,,,
10233,29181,Dystopian Ruler,,,,
10234,29185,Logoi Games,,,,
10235,29186,Dark Potato Studios,,,,
10236,29188,Mana Potion Studios,,,,
10237,29195,hikotel,,,,
10238,29199,BASEMENTMODE,,,,
10239,29207,StandArts,,,,
10240,29209,Aatlantis Code,,,,
10241,29214,Funny Syntax Software,,,,
10242,29219,Homunculus Games,,,,
10243,29221,Heatherglade Publishing,,,,
10244,29226,Third Spirit,,,,
10245,29227,BenStar,,,,
10246,29229,Human Bagel Studios,,,,
10247,29230,Chewa,,,,
10248,29232,Honest Rogue Games,,,,
10249,29238,Powered Games Entertainment,,,,
10250,29254,Daisy Ale Soundworks,,,,
10251,29263,YouthAndLove,,,,
10252,29275,BigfootDS,1450569600,,,
10253,29289,Goodgame Studios,1243814400,,44583,
10254,29300,Angel Star Studios,1609372800,,,
10255,29304,ziegler gamedev GbR,,,,
10256,29306,C3B Games,,,,
10257,29309,Kadabura,,,,
10258,29327,ItsTheTalia,,,,
10259,29343,Roost Games,,,,
10260,29370,Skunkape Games LLC,,,,
10261,29823,Movie Games,,,,
10262,29833,Toukana,,,,
10263,29835,Antler Studios,,,,
10264,29837,The Iterative Collective,1549584000,,,
10265,29858,Mopeful Games,,,,
10266,29859,SquidLand,,,,
10267,29861,gamingyourway,,,,
10268,29865,Twisted Ramble Games,1555286400,,,
10269,29874,bighandinsky,,,,
10270,29991,Argus Games,,,,
10271,30031,Kinkoid,,,,
10272,30039,Not-So Classic Games,1532390400,,,
10273,30047,The Label,,,,
10274,30088,Myth Entertainment,,,,
10275,30150,Lilith Zone,,,,
10276,30158,Oslo Albet,,,,
10277,30164,LearnDistrict Inc.,,,,
10278,30197,Studio 9.7,,,,
10279,30204,RokoSoft,,,,
10280,30237,NEOWIZ,883526400,,,
10281,30242,5minlab,,,18506,
10282,30254,Sinkhole Studio,,,,
10283,30255,GAMEDESIGN,,,,
10284,30256,MILECANSOFT,,,,
10285,30266,FYRE Games,,,,
10286,30267,Flipline Studios,,,,
10287,30279,Stadia Games and Entertainment,1551398400,,2104,1612137600
10288,30284,Yramash Games,,,,
10289,30285,Vincent Acampora,,,,
10290,30332,DreamTeamGames,,,,
10291,30344,Black Cyc,,,,
10292,30363,Studio nCore Pvt. Ltd.,,,,
10293,30376,Czech Games Edition,,,,
10294,30378,CyberLight Game Studio,,,,
10295,30379,迷茫的菜鸟,,,,
10296,30380,OVERBOY,,,,
10297,30381,Coded Emotion,,,,
10298,30398,Toukana Interactive,,,,
10299,30405,Chaos Minds,,,,
10300,30410,TorksGame,,,,
10301,30411,Tamers12345,,,,
10302,30427,BubbleBox,,,,
10303,30431,CyberGamba,1072828800,,,
10304,30441,Master Technologies,,,,
10305,30468,1 Trait Danger,,,,
10306,30469,Matador Records,,,,
10307,30500,jDev,1454112000,,,
10308,30505,Supertoad2k,,,25918,
10309,30558,LIMITED,,,,
10310,30573,G Choice,1597881600,,1221,
10311,30577,Ultimo Games,,,,
10312,30611,Andromede games,1651363200,,,
10313,30612,Kuro Irodoru Yomiji,,,,
10314,30650,Visionstead Studio,,,,
10315,30651,Warner Bros. Games,,,,
10316,30653,TheGamersStudios,,,,
10317,30655,sep-neko-ya,,,,
10318,30662,Game Studio Abraham Stolk,,,,
10319,30674,JustPlay.LOL,,,,
10320,30721,Mister Morris Games,,,,
10321,30730,Sigyaad Team,,,,
10322,30736,Studio Minus,,,,
10323,30780,Dininho Games,,,,
10324,30788,Tiny Magicians,,,,
10325,30816,Zypong,,,,
10326,30827,Mattel163 Limited,1514678400,,,
10327,30873,Matt Cole,,,,
10328,30874,Catalina Zavaleta,,,,
10329,30875,Z & K Games,,,,
10330,30880,Old Apes,,,,
10331,30882,CookieLegends,,,,
10332,30886,Jipang2Games,,,,
10333,30888,AGM Studios,,,,
10334,30889,Combo X Camp,,,,
10335,30891,PerkMandelc,,,,
10336,30892,Big Dream,,,,
10337,30893,Andrew Rowe,,,,
10338,30895,Thomas09 Games,,,,
10339,30903,Farewell Games,1597881600,,,
10340,30926,A-line Games,,,,
10341,30957,HaDe Games,,,,
10342,30958,Team Woodsalt,,,,
10343,30960,Haolin,,,,
10344,30981,[SAMPLE TEXT] Studios ltd,1559606400,,,
10345,30982,Nicholas Deckard,,,,
10346,30984,Crazy Labs by TabTale,,,,
10347,30988,TROOOZE,,,,
10348,30991,Bells that End,,,,
10349,31007,Vigamus Leonardo,,,,
10350,31009,Whippoorwill,,,,
10351,31010,fructus temporum,,,,
10352,31012,Mission Ctrl Studios,,,,
10353,31014,Boss Team Games,,,,
10354,31015,Clockwork Origins,,,,
10355,31023,Norbert Érsek,,,,
10356,31058,Noxlof,,,,
10357,31086,TeamTurbo,,,,
10358,31104,Greycap Audiovisual Mediadesign UG,,,,
10359,31105,Ghost in a Bottle,,,,
10360,31114,Actual Nerds,,,,
10361,31127,Binary Haze Interactive,,,,
10362,31141,Jonochrome,,,,
10363,31142,Splapp-me-do,,,,
10364,31145,Two Story Games,,,,
10365,31157,Play2Chill S. A,,,,
10366,31161,Dume Games Studio,,,,
10367,31166,taco36,,,,
10368,31175,Nord GS,,,,
10369,31176,LION HEART,,,,
10370,31190,Netcore Games,,,,
10371,31199,Pix Arts,,,,
10372,31214,RPROGaming,,,,
